,location,date,new_cases_per_million,total_cases_per_million,new_deaths_per_million,total_deaths_per_million
404,Albania,14/08/2020,53.513000000000005,2422.337,1.7369999999999999,74.015
405,Albania,15/08/2020,50.733000000000004,2473.07,2.085,76.1
406,Albania,16/08/2020,49.691,2522.76,2.085,78.185
407,Albania,17/08/2020,41.699,2564.459,1.042,79.227
408,Albania,18/08/2020,41.351000000000006,2605.81,0.695,79.922
409,Albania,19/08/2020,53.861000000000004,2659.671,0.695,80.617
410,Albania,20/08/2020,54.903,2714.574,0.695,81.312
411,Albania,21/08/2020,53.861000000000004,2768.434,1.39,82.70200000000001
412,Albania,22/08/2020,52.818000000000005,2821.252,0.695,83.397
413,Albania,23/08/2020,54.208,2875.46,1.7369999999999999,85.134
414,Albania,24/08/2020,52.818000000000005,2928.2790000000005,1.7369999999999999,86.87200000000001
415,Albania,25/08/2020,61.853,2990.131,1.39,88.262
416,Albania,26/08/2020,53.513000000000005,3043.6440000000002,1.7369999999999999,89.999
417,Albania,27/08/2020,58.378,3102.022,1.39,91.389
418,Albania,28/08/2020,54.208,3156.23,1.042,92.432
419,Albania,29/08/2020,38.919000000000004,3195.1490000000003,1.7369999999999999,94.169
420,Albania,30/08/2020,29.189,3224.3379999999997,1.39,95.559
421,Albania,31/08/2020,35.096,3259.434,1.7369999999999999,97.29700000000001
422,Albania,01/09/2020,46.216,3305.65,1.39,98.686
423,Algeria,31/12/2019,0.0,0.0,0.0,0.0
424,Algeria,01/01/2020,0.0,0.0,0.0,0.0
425,Algeria,02/01/2020,0.0,0.0,0.0,0.0
426,Algeria,03/01/2020,0.0,0.0,0.0,0.0
427,Algeria,04/01/2020,0.0,0.0,0.0,0.0
428,Algeria,05/01/2020,0.0,0.0,0.0,0.0
429,Algeria,06/01/2020,0.0,0.0,0.0,0.0
430,Algeria,07/01/2020,0.0,0.0,0.0,0.0
431,Algeria,08/01/2020,0.0,0.0,0.0,0.0
432,Algeria,09/01/2020,0.0,0.0,0.0,0.0
433,Algeria,10/01/2020,0.0,0.0,0.0,0.0
434,Algeria,11/01/2020,0.0,0.0,0.0,0.0
435,Algeria,12/01/2020,0.0,0.0,0.0,0.0
436,Algeria,13/01/2020,0.0,0.0,0.0,0.0
437,Algeria,14/01/2020,0.0,0.0,0.0,0.0
438,Algeria,15/01/2020,0.0,0.0,0.0,0.0
439,Algeria,16/01/2020,0.0,0.0,0.0,0.0
440,Algeria,17/01/2020,0.0,0.0,0.0,0.0
441,Algeria,18/01/2020,0.0,0.0,0.0,0.0
442,Algeria,19/01/2020,0.0,0.0,0.0,0.0
443,Algeria,20/01/2020,0.0,0.0,0.0,0.0
444,Algeria,21/01/2020,0.0,0.0,0.0,0.0
445,Algeria,22/01/2020,0.0,0.0,0.0,0.0
446,Algeria,23/01/2020,0.0,0.0,0.0,0.0
447,Algeria,24/01/2020,0.0,0.0,0.0,0.0
448,Algeria,25/01/2020,0.0,0.0,0.0,0.0
449,Algeria,26/01/2020,0.0,0.0,0.0,0.0
450,Algeria,27/01/2020,0.0,0.0,0.0,0.0
451,Algeria,28/01/2020,0.0,0.0,0.0,0.0
452,Algeria,29/01/2020,0.0,0.0,0.0,0.0
453,Algeria,30/01/2020,0.0,0.0,0.0,0.0
454,Algeria,31/01/2020,0.0,0.0,0.0,0.0
455,Algeria,01/02/2020,0.0,0.0,0.0,0.0
456,Algeria,02/02/2020,0.0,0.0,0.0,0.0
457,Algeria,03/02/2020,0.0,0.0,0.0,0.0
458,Algeria,04/02/2020,0.0,0.0,0.0,0.0
459,Algeria,05/02/2020,0.0,0.0,0.0,0.0
460,Algeria,06/02/2020,0.0,0.0,0.0,0.0
461,Algeria,07/02/2020,0.0,0.0,0.0,0.0
462,Algeria,08/02/2020,0.0,0.0,0.0,0.0
463,Algeria,09/02/2020,0.0,0.0,0.0,0.0
464,Algeria,10/02/2020,0.0,0.0,0.0,0.0
465,Algeria,11/02/2020,0.0,0.0,0.0,0.0
466,Algeria,12/02/2020,0.0,0.0,0.0,0.0
467,Algeria,13/02/2020,0.0,0.0,0.0,0.0
468,Algeria,14/02/2020,0.0,0.0,0.0,0.0
469,Algeria,15/02/2020,0.0,0.0,0.0,0.0
470,Algeria,16/02/2020,0.0,0.0,0.0,0.0
471,Algeria,17/02/2020,0.0,0.0,0.0,0.0
472,Algeria,18/02/2020,0.0,0.0,0.0,0.0
473,Algeria,19/02/2020,0.0,0.0,0.0,0.0
474,Algeria,20/02/2020,0.0,0.0,0.0,0.0
475,Algeria,21/02/2020,0.0,0.0,0.0,0.0
476,Algeria,22/02/2020,0.0,0.0,0.0,0.0
477,Algeria,23/02/2020,0.0,0.0,0.0,0.0
478,Algeria,24/02/2020,0.0,0.0,0.0,0.0
479,Algeria,25/02/2020,0.0,0.0,0.0,0.0
480,Algeria,26/02/2020,0.023,0.023,0.0,0.0
481,Algeria,27/02/2020,0.0,0.023,0.0,0.0
482,Algeria,28/02/2020,0.0,0.023,0.0,0.0
483,Algeria,29/02/2020,0.0,0.023,0.0,0.0
484,Algeria,01/03/2020,0.046,0.068,0.0,0.0
485,Algeria,02/03/2020,0.0,0.068,0.0,0.0
486,Algeria,03/03/2020,,,,
487,Algeria,04/03/2020,0.046,0.114,0.0,0.0
488,Algeria,05/03/2020,0.16,0.27399999999999997,0.0,0.0
489,Algeria,06/03/2020,0.114,0.38799999999999996,0.0,0.0
490,Algeria,07/03/2020,,,,
491,Algeria,08/03/2020,,,,
492,Algeria,09/03/2020,0.068,0.456,0.0,0.0
493,Algeria,10/03/2020,,,,
494,Algeria,11/03/2020,,,,
495,Algeria,12/03/2020,0.0,0.456,0.0,0.0
496,Algeria,13/03/2020,0.114,0.57,0.023,0.023
497,Algeria,14/03/2020,0.023,0.593,0.023,0.046
498,Algeria,15/03/2020,0.251,0.8440000000000001,0.0,0.046
499,Algeria,16/03/2020,0.251,1.095,0.046,0.091
500,Algeria,17/03/2020,0.228,1.3230000000000002,0.0,0.091
501,Algeria,18/03/2020,0.046,1.368,0.023,0.114
502,Algeria,19/03/2020,0.27399999999999997,1.642,0.023,0.13699999999999998
503,Algeria,20/03/2020,0.41,2.052,0.023,0.16
504,Algeria,21/03/2020,0.27399999999999997,2.326,0.068,0.228
505,Algeria,22/03/2020,0.8440000000000001,3.17,0.114,0.342
506,Algeria,23/03/2020,1.4140000000000001,4.584,0.046,0.38799999999999996
507,Algeria,24/03/2020,0.6609999999999999,5.245,0.0,0.38799999999999996
508,Algeria,25/03/2020,0.775,6.02,0.046,0.433
509,Algeria,26/03/2020,0.867,6.8870000000000005,0.046,0.479
510,Algeria,27/03/2020,1.482,8.369,0.091,0.57
511,Algeria,28/03/2020,0.958,9.327,0.023,0.593
512,Algeria,29/03/2020,1.026,10.353,0.068,0.6609999999999999
513,Algeria,30/03/2020,1.3,11.652999999999999,0.046,0.7070000000000001
514,Algeria,31/03/2020,1.665,13.318,0.091,0.7979999999999999
515,Algeria,01/04/2020,3.01,16.328,0.205,1.003
516,Algeria,02/04/2020,2.987,19.315,0.319,1.3230000000000002
517,Algeria,03/04/2020,3.17,22.485,0.114,1.4369999999999998
518,Algeria,04/04/2020,4.218999999999999,26.704,0.958,2.394
519,Algeria,05/04/2020,1.824,28.528000000000002,0.57,2.965
520,Algeria,06/04/2020,1.574,30.101999999999997,0.502,3.466
521,Algeria,07/04/2020,2.349,32.451,0.479,3.945
522,Algeria,08/04/2020,1.026,33.477,0.456,4.401
523,Algeria,09/04/2020,2.372,35.849000000000004,0.27399999999999997,4.675
524,Algeria,10/04/2020,2.144,37.992,0.684,5.359
525,Algeria,11/04/2020,2.166,40.159,0.479,5.837999999999999
526,Algeria,12/04/2020,1.459,41.618,0.433,6.271
527,Algeria,13/04/2020,2.03,43.648,0.41,6.682
528,Algeria,14/04/2020,1.574,45.221000000000004,0.456,7.138
529,Algeria,15/04/2020,1.984,47.205,0.27399999999999997,7.4110000000000005
530,Algeria,16/04/2020,2.052,49.258,0.251,7.662000000000001
531,Algeria,17/04/2020,2.463,51.721000000000004,0.27399999999999997,7.936
532,Algeria,18/04/2020,3.4210000000000003,55.141000000000005,0.365,8.301
533,Algeria,19/04/2020,2.668,57.809,0.068,8.369
534,Algeria,20/04/2020,2.144,59.953,0.182,8.552
535,Algeria,21/04/2020,2.03,61.983000000000004,0.205,8.757
536,Algeria,22/04/2020,2.121,64.10300000000001,0.182,8.939
537,Algeria,23/04/2020,2.258,66.361,0.228,9.167
538,Algeria,24/04/2020,2.2119999999999997,68.57300000000001,0.114,9.281
539,Algeria,25/04/2020,2.737,71.31,0.182,9.464
540,Algeria,26/04/2020,2.9419999999999997,74.251,0.091,9.555
541,Algeria,27/04/2020,2.873,77.125,0.13699999999999998,9.692
542,Algeria,28/04/2020,3.0789999999999997,80.203,0.16,9.852
543,Algeria,29/04/2020,3.01,83.214,0.114,9.966000000000001
544,Algeria,30/04/2020,4.538,87.75200000000001,0.16,10.125
545,Algeria,01/05/2020,3.603,91.355,0.13699999999999998,10.262
546,Algeria,02/05/2020,3.375,94.73,0.068,10.33
547,Algeria,03/05/2020,3.215,97.945,0.13699999999999998,10.467
548,Algeria,04/05/2020,4.082,102.027,0.091,10.558
549,Algeria,05/05/2020,3.968,105.995,0.046,10.604000000000001
550,Algeria,06/05/2020,4.333,110.32799999999999,0.114,10.718
551,Algeria,07/05/2020,3.6260000000000003,113.954,0.13699999999999998,10.855
552,Algeria,08/05/2020,4.218999999999999,118.17299999999999,0.16,11.015
553,Algeria,09/05/2020,4.263999999999999,122.43700000000001,0.114,11.129000000000001
554,Algeria,10/05/2020,4.31,126.74700000000001,0.13699999999999998,11.265
555,Algeria,11/05/2020,3.763,130.51,0.182,11.448
556,Algeria,12/05/2020,3.8310000000000004,134.341,0.114,11.562000000000001
557,Algeria,13/05/2020,4.013999999999999,138.355,0.182,11.744000000000002
558,Algeria,14/05/2020,4.242,142.596,0.16,11.904000000000002
559,Algeria,15/05/2020,4.31,146.906,0.16,12.064
560,Algeria,16/05/2020,4.263999999999999,151.171,0.16,12.222999999999999
561,Algeria,17/05/2020,4.378,155.549,0.13699999999999998,12.36
562,Algeria,18/05/2020,4.515,160.065,0.13699999999999998,12.497
563,Algeria,19/05/2020,4.15,164.215,0.16,12.655999999999999
564,Algeria,20/05/2020,4.013999999999999,168.229,0.13699999999999998,12.793
565,Algeria,21/05/2020,3.763,171.99099999999999,0.16,12.953
566,Algeria,22/05/2020,4.242,176.233,0.16,13.113
567,Algeria,23/05/2020,4.333,180.56599999999997,0.16,13.272
568,Algeria,24/05/2020,4.447,185.013,0.228,13.5
569,Algeria,25/05/2020,4.401,189.41400000000002,0.182,13.683
570,Algeria,26/05/2020,4.492,193.90599999999998,0.205,13.888
571,Algeria,27/05/2020,4.4239999999999995,198.331,0.182,14.07
572,Algeria,28/05/2020,3.6489999999999996,201.979,0.13699999999999998,14.207
573,Algeria,29/05/2020,3.193,205.172,0.16,14.367
574,Algeria,30/05/2020,3.1239999999999997,208.296,0.182,14.549000000000001
575,Algeria,31/05/2020,3.033,211.329,0.182,14.732000000000001
576,Algeria,01/06/2020,2.8960000000000004,214.225,0.16,14.890999999999998
577,Algeria,02/06/2020,2.714,216.93900000000002,0.182,15.074000000000002
578,Algeria,03/06/2020,2.577,219.516,0.13699999999999998,15.210999999999999
579,Algeria,04/06/2020,0.0,219.516,0.0,15.210999999999999
580,Algeria,05/06/2020,4.675,224.19099999999997,0.319,15.53
581,Algeria,06/06/2020,2.372,226.562,0.205,15.735
582,Algeria,07/06/2020,2.623,229.185,0.182,15.918
583,Algeria,08/06/2020,2.372,231.55700000000002,0.205,16.123
584,Algeria,09/06/2020,2.531,234.088,0.182,16.305
585,Algeria,10/06/2020,2.668,236.75599999999997,0.205,16.51
586,Algeria,11/06/2020,2.326,239.082,0.182,16.692999999999998
587,Algeria,12/06/2020,2.394,241.477,0.205,16.898
588,Algeria,13/06/2020,2.4859999999999998,243.96200000000002,0.228,17.125999999999998
589,Algeria,14/06/2020,2.5540000000000003,246.516,0.205,17.331
590,Algeria,15/06/2020,2.4859999999999998,249.002,0.16,17.491
591,Algeria,16/06/2020,2.5540000000000003,251.55599999999998,0.228,17.719
592,Algeria,17/06/2020,2.645,254.201,0.251,17.97
593,Algeria,18/06/2020,2.759,256.961,0.251,18.221
594,Algeria,19/06/2020,2.668,259.629,0.27399999999999997,18.494
595,Algeria,20/06/2020,2.714,262.343,0.319,18.814
596,Algeria,21/06/2020,2.8960000000000004,265.23900000000003,0.27399999999999997,19.087
597,Algeria,22/06/2020,3.193,268.431,0.182,19.27
598,Algeria,23/06/2020,3.398,271.829,0.16,19.429000000000002
599,Algeria,24/06/2020,3.557,275.387,0.205,19.635
600,Algeria,25/06/2020,3.9219999999999997,279.309,0.182,19.817
601,Algeria,26/06/2020,4.492,283.802,0.205,20.022000000000002
602,Algeria,27/06/2020,5.473,289.275,0.16,20.182000000000002
603,Algeria,28/06/2020,6.454,295.728,0.16,20.342
604,Algeria,29/06/2020,6.955,302.684,0.114,20.456
605,Algeria,30/06/2020,6.796,309.48,0.182,20.638
606,Algeria,01/07/2020,7.662000000000001,317.142,0.16,20.798000000000002
607,Algeria,02/07/2020,8.324,325.465,0.182,20.98
608,Algeria,03/07/2020,8.78,334.245,0.182,21.163
609,Algeria,04/07/2020,9.418,343.663,0.205,21.368000000000002
610,Algeria,05/07/2020,9.806000000000001,353.469,0.205,21.573
611,Algeria,06/07/2020,10.057,363.526,0.13699999999999998,21.71
612,Algeria,07/07/2020,10.558,374.085,0.16,21.869
613,Algeria,08/07/2020,10.832,384.917,0.205,22.075
614,Algeria,09/07/2020,10.695,395.61199999999997,0.228,22.303
615,Algeria,10/07/2020,10.49,406.102,0.228,22.531
616,Algeria,11/07/2020,9.897,415.999,0.182,22.713
617,Algeria,12/07/2020,10.718,426.717,0.182,22.896
618,Algeria,13/07/2020,11.015,437.73199999999997,0.16,23.055
619,Algeria,14/07/2020,11.265,448.99699999999996,0.16,23.215
620,Algeria,15/07/2020,12.017999999999999,461.015,0.228,23.443
621,Algeria,16/07/2020,12.634,473.649,0.27399999999999997,23.717
622,Algeria,17/07/2020,13.341,486.99,0.27399999999999997,23.99
623,Algeria,18/07/2020,13.523,500.51300000000003,0.114,24.104
624,Algeria,19/07/2020,13.705,514.2180000000001,0.251,24.355
625,Algeria,20/07/2020,12.2,526.418,0.228,24.583000000000002
626,Algeria,21/07/2020,13.842,540.261,0.205,24.788
627,Algeria,22/07/2020,13.386,553.6469999999999,0.29600000000000004,25.085
628,Algeria,23/07/2020,13.546,567.193,0.251,25.336
629,Algeria,24/07/2020,13.956,581.149,0.29600000000000004,25.631999999999998
630,Algeria,25/07/2020,15.392999999999999,596.5419999999999,0.27399999999999997,25.906
631,Algeria,26/07/2020,13.797,610.339,0.228,26.134
632,Algeria,27/07/2020,13.523,623.862,0.205,26.339000000000002
633,Algeria,28/07/2020,14.048,637.91,0.182,26.522
634,Algeria,29/07/2020,14.64,652.55,0.251,26.772
635,Algeria,30/07/2020,14.002,666.552,0.27399999999999997,27.046
636,Algeria,31/07/2020,13.728,680.28,0.319,27.365
637,Algeria,01/08/2020,12.839,693.1189999999999,0.228,27.593000000000004
638,Algeria,02/08/2020,12.679,705.798,0.29600000000000004,27.89
639,Algeria,03/08/2020,11.744000000000002,717.543,0.182,28.072
640,Algeria,04/08/2020,11.562000000000001,729.105,0.182,28.255
641,Algeria,05/08/2020,12.132,741.237,0.205,28.46
642,Algeria,06/08/2020,12.565,753.802,0.29600000000000004,28.756
643,Algeria,07/08/2020,13.020999999999999,766.823,0.27399999999999997,29.03
644,Algeria,08/08/2020,12.064,778.887,0.205,29.235
645,Algeria,09/08/2020,12.269,791.1560000000001,0.251,29.486
646,Algeria,10/08/2020,11.880999999999998,803.0369999999999,0.205,29.691
647,Algeria,11/08/2020,11.357000000000001,814.393,0.228,29.919
648,Algeria,12/08/2020,11.22,825.613,0.228,30.148000000000003
649,Algeria,13/08/2020,11.288,836.9010000000001,0.251,30.398000000000003
650,Algeria,14/08/2020,11.129000000000001,848.03,0.182,30.581
651,Algeria,15/08/2020,10.878,858.908,0.228,30.809
652,Algeria,16/08/2020,10.695,869.6030000000001,0.205,31.014
653,Algeria,17/08/2020,10.262,879.865,0.228,31.241999999999997
654,Algeria,18/08/2020,10.08,889.945,0.205,31.447
655,Algeria,19/08/2020,9.555,899.5,0.27399999999999997,31.721
656,Algeria,20/08/2020,9.19,908.69,0.251,31.971999999999998
657,Algeria,21/08/2020,9.373,918.063,0.205,32.177
658,Algeria,22/08/2020,9.327,927.39,0.16,32.336999999999996
659,Algeria,23/08/2020,9.145,936.534,0.13699999999999998,32.474000000000004
660,Algeria,24/08/2020,8.939,945.4739999999999,0.251,32.724000000000004
661,Algeria,25/08/2020,9.076,954.55,0.251,32.975
662,Algeria,26/08/2020,8.437999999999999,962.987,0.228,33.203
663,Algeria,27/08/2020,8.917,971.904,0.205,33.409
664,Algeria,28/08/2020,9.052999999999999,980.957,0.228,33.637
665,Algeria,29/08/2020,8.825,989.783,0.182,33.819
666,Algeria,30/08/2020,8.642999999999999,998.426,0.182,34.001
667,Algeria,31/08/2020,8.301,1006.7260000000001,0.228,34.23
668,Algeria,01/09/2020,7.936,1014.6619999999999,0.205,34.435
669,Andorra,03/03/2020,12.942,12.942,0.0,0.0
670,Andorra,09/03/2020,,,,
671,Andorra,10/03/2020,,,,
672,Andorra,11/03/2020,,,,
673,Andorra,12/03/2020,,,,
674,Andorra,13/03/2020,,,,
675,Andorra,14/03/2020,12.942,25.885,0.0,0.0
676,Andorra,15/03/2020,,,,
677,Andorra,16/03/2020,38.827,64.712,0.0,0.0
678,Andorra,17/03/2020,116.48200000000001,181.195,0.0,0.0
679,Andorra,18/03/2020,0.0,181.195,0.0,0.0
680,Andorra,19/03/2020,504.756,685.951,0.0,0.0
681,Andorra,20/03/2020,284.73400000000004,970.685,0.0,0.0
682,Andorra,21/03/2020,0.0,970.685,0.0,0.0
683,Andorra,22/03/2020,168.252,1138.937,0.0,0.0
684,Andorra,23/03/2020,323.562,1462.499,0.0,0.0
685,Andorra,24/03/2020,258.849,1721.349,0.0,0.0
686,Andorra,25/03/2020,401.217,2122.565,0.0,0.0
687,Andorra,26/03/2020,310.619,2433.1839999999997,0.0,0.0
688,Andorra,27/03/2020,465.92900000000003,2899.113,38.827,38.827
689,Andorra,28/03/2020,556.526,3455.64,0.0,38.827
690,Andorra,29/03/2020,530.641,3986.281,12.942,51.77
691,Andorra,30/03/2020,336.504,4322.785,25.885,77.655
692,Andorra,31/03/2020,465.92900000000003,4788.714,25.885,103.54
693,Andorra,01/04/2020,77.655,4866.369000000001,51.77,155.31
694,Andorra,02/04/2020,181.195,5047.564,25.885,181.195
695,Andorra,03/04/2020,491.814,5539.3769999999995,12.942,194.137
696,Andorra,04/04/2020,142.36700000000002,5681.745,12.942,207.08
697,Andorra,05/04/2020,349.44699999999995,6031.191,12.942,220.02200000000002
698,Andorra,06/04/2020,452.986,6484.178000000001,12.942,232.96400000000003
699,Andorra,07/04/2020,323.562,6807.74,38.827,271.79200000000003
700,Andorra,08/04/2020,245.907,7053.647,12.942,284.73400000000004
701,Andorra,09/04/2020,245.907,7299.553000000001,12.942,297.677
702,Andorra,10/04/2020,245.907,7545.46,25.885,323.562
703,Andorra,11/04/2020,232.96400000000003,7778.425,12.942,336.504
704,Andorra,12/04/2020,271.79200000000003,8050.217,25.885,362.389
705,Andorra,13/04/2020,207.08,8257.296,12.942,375.332
706,Andorra,14/04/2020,103.54,8360.836,0.0,375.332
707,Andorra,15/04/2020,168.252,8529.088,25.885,401.217
708,Andorra,16/04/2020,181.195,8710.283000000001,25.885,427.102
709,Andorra,17/04/2020,116.48200000000001,8826.765,0.0,427.102
710,Andorra,18/04/2020,181.195,9007.96,25.885,452.986
711,Andorra,19/04/2020,103.54,9111.499,0.0,452.986
712,Andorra,20/04/2020,116.48200000000001,9227.982,12.942,465.92900000000003
713,Andorra,21/04/2020,51.77,9279.752,0.0,465.92900000000003
714,Andorra,22/04/2020,0.0,9279.752,12.942,478.871
715,Andorra,23/04/2020,77.655,9357.405999999999,0.0,478.871
716,Andorra,24/04/2020,12.942,9370.349,0.0,478.871
717,Andorra,25/04/2020,90.59700000000001,9460.946,38.827,517.6990000000001
718,Andorra,26/04/2020,25.885,9486.831,0.0,517.6990000000001
719,Andorra,27/04/2020,90.59700000000001,9577.428,0.0,517.6990000000001
720,Andorra,28/04/2020,38.827,9616.256,0.0,517.6990000000001
721,Andorra,29/04/2020,0.0,9616.256,12.942,530.641
722,Andorra,30/04/2020,0.0,9616.256,12.942,543.5840000000001
723,Andorra,01/05/2020,25.885,9642.141,0.0,543.5840000000001
724,Andorra,02/05/2020,12.942,9655.083,12.942,556.526
725,Andorra,03/05/2020,12.942,9668.026,12.942,569.469
726,Andorra,04/05/2020,12.942,9680.968,12.942,582.411
727,Andorra,05/05/2020,25.885,9706.853000000001,0.0,582.411
728,Andorra,06/05/2020,12.942,9719.796,12.942,595.354
729,Andorra,07/05/2020,0.0,9719.796,0.0,595.354
730,Andorra,08/05/2020,12.942,9732.738000000001,12.942,608.2959999999999
731,Andorra,09/05/2020,0.0,9732.738000000001,0.0,608.2959999999999
732,Andorra,10/05/2020,25.885,9758.623,12.942,621.239
733,Andorra,11/05/2020,12.942,9771.565,0.0,621.239
734,Andorra,12/05/2020,12.942,9784.508,0.0,621.239
735,Andorra,13/05/2020,25.885,9810.393,0.0,621.239
736,Andorra,14/05/2020,25.885,9836.278,12.942,634.181
737,Andorra,15/05/2020,12.942,9849.22,0.0,634.181
738,Andorra,16/05/2020,0.0,9849.22,0.0,634.181
739,Andorra,17/05/2020,0.0,9849.22,25.885,660.066
740,Andorra,18/05/2020,0.0,9849.22,0.0,660.066
741,Andorra,19/05/2020,0.0,9849.22,0.0,660.066
742,Andorra,20/05/2020,0.0,9849.22,0.0,660.066
743,Andorra,21/05/2020,12.942,9862.163,0.0,660.066
744,Andorra,22/05/2020,0.0,9862.163,0.0,660.066
745,Andorra,23/05/2020,0.0,9862.163,0.0,660.066
746,Andorra,24/05/2020,0.0,9862.163,0.0,660.066
747,Andorra,25/05/2020,12.942,9875.105,0.0,660.066
748,Andorra,26/05/2020,0.0,9875.105,0.0,660.066
749,Andorra,27/05/2020,0.0,9875.105,0.0,660.066
750,Andorra,28/05/2020,0.0,9875.105,0.0,660.066
751,Andorra,29/05/2020,0.0,9875.105,0.0,660.066
752,Andorra,30/05/2020,12.942,9888.048,0.0,660.066
753,Andorra,31/05/2020,0.0,9888.048,0.0,660.066
754,Andorra,01/06/2020,0.0,9888.048,0.0,660.066
755,Andorra,02/06/2020,12.942,9900.99,0.0,660.066
756,Andorra,03/06/2020,1022.455,10923.445,0.0,660.066
757,Andorra,04/06/2020,90.59700000000001,11014.043,0.0,660.066
758,Andorra,05/06/2020,12.942,11026.985,0.0,660.066
759,Andorra,06/06/2020,0.0,11026.985,0.0,660.066
760,Andorra,07/06/2020,0.0,11026.985,0.0,660.066
761,Andorra,08/06/2020,0.0,11026.985,0.0,660.066
762,Andorra,09/06/2020,0.0,11026.985,0.0,660.066
763,Andorra,10/06/2020,0.0,11026.985,0.0,660.066
764,Andorra,11/06/2020,0.0,11026.985,0.0,660.066
765,Andorra,12/06/2020,0.0,11026.985,0.0,660.066
766,Andorra,13/06/2020,12.942,11039.928,0.0,660.066
767,Andorra,14/06/2020,0.0,11039.928,0.0,660.066
768,Andorra,15/06/2020,0.0,11039.928,0.0,660.066
769,Andorra,16/06/2020,0.0,11039.928,0.0,660.066
770,Andorra,17/06/2020,12.942,11052.87,12.942,673.008
771,Andorra,18/06/2020,0.0,11052.87,0.0,673.008
772,Andorra,19/06/2020,12.942,11065.812,0.0,673.008
773,Andorra,20/06/2020,0.0,11065.812,0.0,673.008
774,Andorra,21/06/2020,0.0,11065.812,0.0,673.008
775,Andorra,22/06/2020,0.0,11065.812,0.0,673.008
